Page_traffic,Unit_price,Title_Count,Description_Length,Image_Count,month,1_Star_Rating,2_Star_Rating,3_Star_Rating,5_Star_Rating,Organic Search Rank,online_cost_per_impression,4_Star_Rating,average_rating,num_unique_Search_Terms,total_clicks,num_unique_campaigns,total_cost,Online_Impressions,Segment_Makeup,Online_Clicks,Online_Cost,video_cost_per_impression,Units_sold>1000
3289.0,17.16285925,92,196,14,11,100.0,72.0,185,2660,3.0,0.024353352331069892,394,4.6,3.0,5911.0,2,63911.878662,96607,True,532.0,2352.728662,0.009999826186456125,1
5725.0,18.26858513,92,184,12,10,77.0,65.0,198,2610,22.0,0.0,378,4.6,8.0,8049.0,0,96500.0,0,False,0.0,0.0,0.013017499566308176,1
4684.0,23.09310345,125,221,7,2,0.0,0.0,0,0,30.0,0.0,0,0.0,0.0,5561.0,0,61269.64,0,True,0.0,0.0,0.009728074352329837,1
3831.0,21.44342937,118,209,12,5,28.0,23.0,62,1111,18.0,0.0,146,4.7,6.0,0.0,0,0.0,0,True,0.0,0.0,0.0,1
3201.0,20.0938233,127,221,8,9,117.0,80.0,227,1692,14.0,0.022400025485865723,357,4.4,3.0,463.0,4,1521.409731,67919,True,463.0,1521.409731,0.0,1
5489.0,27.20813623,87,57,4,3,0.0,0.0,0,0,18.0,0.013011020475800916,0,0.0,0.0,1962.5,4,4341.920654,333710,False,1962.5,4341.920654,0.0,1
2257.0,16.204947,77,99,0,12,64.0,34.0,94,1921,13.0,0.0,252,4.7,2.0,0.0,0,0.0,0,False,0.0,0.0,0.0,1
635.0,18.47584973,165,158,0,1,0.0,0.0,0,0,29.0,0.0,0,0.0,4.0,0.0,0,0.0,0,False,0.0,0.0,0.0,0
2110.0,38.004656739999994,152,186,9,2,137.0,100.0,294,3848,11.0,0.013476668953487694,581,4.6,3.0,6434.0,4,63579.770162,171416,False,873.0,2310.130162,0.009728074352329837,0
3242.0,17.70951344,88,64,9,7,88.0,70.0,177,2295,42.0,0.020549326024823615,371,4.6,5.0,426.0,2,1028.144429,50032,True,426.0,1028.144429,0.0,1
3494.0,11.24649407,167,158,0,9,14.0,9.0,0,533,35.0,0.0,74,4.8,0.0,0.0,0,0.0,0,False,0.0,0.0,0.0,1
2031.0,29.19838057,117,209,12,5,92.0,61.0,148,2296,31.0,0.02817772661454386,361,4.6,3.0,533.0,2,1412.774857,50137,False,533.0,1412.774857,0.0,1
1465.0,12.85677966,81,57,5,3,28.0,23.0,45,564,30.0,0.0,86,4.5,6.0,0.0,0,0.0,0,True,0.0,0.0,0.0,1
1266.0,30.46062053,73,92,0,7,137.0,96.0,291,4137,26.0,0.05109546156906429,602,4.6,3.0,672.0,2,2568.671044,50271,True,672.0,2568.671044,0.0,0
3383.0,32.60969977,77,99,0,9,87.0,53.0,167,2227,4.0,0.0210792938052744,302,4.6,5.0,489.0,2,1055.882906,50090,True,489.0,1055.882906,0.0,0
11.0,20.90566038,137,168,16,9,63.0,45.0,124,1778,35.0,0.0,271,4.6,8.0,11557.0,0,130779.05,0,True,0.0,0.0,0.011973061971253822,0
1493.0,24.10188088,77,99,0,2,38.0,22.0,59,1187,10.0,0.00644306129555214,165,4.7,9.0,1001.0,2,2150.120428,333710,False,1001.0,2150.120428,0.0,0
6033.0,15.47929321,86,62,8,7,94.0,90.0,232,2936,37.0,0.0,455,4.6,6.0,0.0,0,0.0,0,True,0.0,0.0,0.0,1
2654.0,35.14814815,126,221,9,5,147.0,111.0,276,4084,20.0,0.021916301529667646,597,4.6,9.0,951.0,4,3657.808809,166898,False,951.0,3657.808809,0.0,1
5787.0,17.70887728,114,209,3,3,56.0,46.0,134,1950,3.0,0.0,288,4.6,4.0,0.0,0,0.0,0,True,0.0,0.0,0.0,1
3595.0,15.50675676,127,221,9,12,146.0,107.0,292,3786,3.0,0.0,553,4.6,4.0,0.0,0,0.0,0,False,0.0,0.0,0.0,1
3910.0,10.44471947,158,158,0,10,0.0,0.0,0,0,10.0,0.0,0,0.0,5.0,9522.0,0,102695.19,0,True,0.0,0.0,0.012037634431919535,1
1673.0,26.78663793,166,158,0,4,0.0,14.0,37,559,14.0,0.0,86,4.7,2.0,0.0,0,0.0,0,True,0.0,0.0,0.0,0
6144.0,18.70560748,76,96,0,11,19.0,15.0,42,1154,14.0,0.023268481630824372,149,4.7,0.0,11249.0,4,114547.35131499999,145079,False,940.0,3375.791315,0.012052667150486772,1
3011.0,23.50167973,81,105,0,11,88.0,69.0,194,2761,27.0,0.021168692518262446,396,4.6,7.0,6008.0,2,62912.443344,63928,True,629.0,1353.293344,0.009999826186456125,0
4477.0,14.44509232,114,209,10,2,46.0,30.0,56,898,23.0,0.0,132,4.6,0.0,5379.0,0,61559.15,0,True,0.0,0.0,0.009999826186456125,1
1865.0,31.20323326,70,148,11,10,87.0,58.0,172,2644,6.0,0.0,390,4.6,6.0,0.0,0,0.0,0,False,0.0,0.0,0.0,0
2735.0,24.13765182,126,221,9,1,0.0,0.0,0,0,40.0,0.01636600728757908,0,0.0,5.0,452.0,2,1021.811665,62434,False,452.0,1021.811665,0.0,1
3508.0,26.51938895,118,209,12,7,54.0,41.0,113,1810,17.0,0.0,249,4.6,7.0,0.0,0,0.0,0,True,0.0,0.0,0.0,0
3619.0,25.17045455,126,221,8,9,87.0,57.0,183,1717,20.0,0.019077325518595804,277,4.5,10.0,494.0,2,1398.806739,73322,True,494.0,1398.806739,0.0,1
4211.0,12.12312704,126,221,6,7,45.0,26.0,105,1558,32.0,0.0,205,4.7,5.0,0.0,0,0.0,0,True,0.0,0.0,0.0,1
3607.0,13.30260304,84,62,7,1,30.0,14.0,71,988,20.0,0.0,122,4.7,4.0,0.0,0,0.0,0,False,0.0,0.0,0.0,0
4885.0,19.19704861,83,109,0,1,0.0,0.0,0,0,27.0,0.0,0,0.0,1.0,0.0,0,0.0,0,True,0.0,0.0,0.0,1
2667.0,34.01161563,137,123,16,7,18.0,10.0,38,496,4.0,0.0,76,4.6,3.0,6375.0,0,77040.81,0,True,0.0,0.0,0.010217988085505517,0
3915.0,22.5630713,70,148,11,3,87.0,58.0,172,2625,36.0,0.017604648156708657,390,4.6,5.0,6878.0,5,67634.192492,207671,False,1134.0,3655.992492,0.009701795595400388,1
1911.0,15.41376518,126,205,8,3,129.0,84.0,213,3322,3.0,0.0,447,4.6,10.0,5744.0,0,63978.2,0,False,0.0,0.0,0.009701795595400388,1
3739.0,14.88372093,126,205,8,7,110.0,75.0,209,3231,11.0,0.0,438,4.6,12.0,0.0,0,0.0,0,False,0.0,0.0,0.0,1
2347.0,23.12004405,85,123,7,4,57.0,36.0,53,523,10.0,0.0195906459283679,100,4.3,0.0,5397.0,2,57877.943541,78260,True,606.0,1533.183541,0.010541854962766111,0
2312.113821,20.05202822,70,127,11,6,0.0,0.0,0,0,34.0,0.0,0,0.0,0.0,0.0,0,0.0,0,False,0.0,0.0,0.0,1
3544.0,26.41332027,81,56,5,8,0.0,0.0,0,0,33.0,0.018834650419115233,0,0.0,6.0,7008.0,2,78934.991958,100568,True,633.0,1894.181958,0.010217988085505517,1
5899.0,22.06528981,127,221,9,9,100.0,74.0,187,2630,13.0,0.018180796010482374,374,4.6,8.0,12372.0,2,133352.923472,141570,False,815.0,2573.873472,0.011973061971253822,1
2099.0,13.6870155,126,205,8,7,112.0,76.0,213,3272,6.0,0.0,443,4.6,13.0,6375.0,0,77040.81,0,False,0.0,0.0,0.010217988085505517,1
5164.0,15.38868479,131,209,12,1,0.0,0.0,0,0,36.0,0.01527316249371743,0,0.0,3.0,6072.0,4,63868.635447,151211,True,693.0,2309.485447,0.009999826186456125,1
2635.0,26.6423445,105,209,6,2,35.0,33.0,83,854,14.0,0.01285120880826305,165,4.5,4.0,798.0,2,2210.960517,172042,False,798.0,2210.960517,0.0,0
3089.0,28.69624886,79,100,0,11,99.0,81.0,198,2540,31.0,0.015157285432320287,383,4.6,7.0,6460.0,5,64262.300284000004,178339,False,1081.0,2703.150284,0.009999826186456125,1
2051.0,26.49548387,125,221,7,2,50.0,40.0,133,1521,13.0,0.0,228,4.6,0.0,5379.0,0,61559.15,0,True,0.0,0.0,0.009999826186456125,0
3555.0,24.25925926,81,108,0,5,83.0,56.0,153,1991,52.0,0.024125956862466914,305,4.6,0.0,1272.0,5,6461.920412,267840,True,1272.0,6461.920412,0.0,1
3764.0,27.60272537,84,63,9,6,28.0,20.0,59,1243,34.0,0.0,173,4.7,2.0,0.0,0,0.0,0,False,0.0,0.0,0.0,0
4726.0,10.95443196,84,62,7,10,51.0,35.0,130,1965,29.0,0.0,255,4.7,6.0,11413.0,0,125721.77,0,False,0.0,0.0,0.012121098793180927,1
3200.0,24.3304721,126,221,7,4,87.0,57.0,149,2184,4.0,0.0,319,4.6,1.0,4791.0,0,56344.76,0,False,0.0,0.0,0.010541854962766111,1
3906.0,21.20479813,124,221,9,10,158.0,114.0,284,3770,3.0,0.0,580,4.6,3.0,0.0,0,0.0,0,True,0.0,0.0,0.0,1
3417.0,20.93083149,113,209,13,8,66.0,62.0,135,1460,40.0,0.015937512660942697,261,4.5,3.0,10705.0,4,104961.647738,142208,False,825.0,2266.457738,0.012037634431919535,1
3180.0,24.8618267,126,221,7,7,87.0,57.0,149,2184,9.0,0.026426185652770648,319,4.6,3.0,661.0,4,2522.300142,95446,False,661.0,2522.300142,0.0,1
478.0,17.64761905,85,209,11,7,63.0,56.0,125,1566,9.0,0.0,252,4.6,0.0,6375.0,0,77040.81,0,True,0.0,0.0,0.010217988085505517,0
3505.0,20.52766309,90,62,7,1,56.0,48.0,99,911,3.0,0.0,172,4.4,2.0,0.0,0,0.0,0,True,0.0,0.0,0.0,1
2197.0,20.98589563,163,158,0,10,98.0,79.0,212,2935,11.0,0.0,448,4.6,4.0,11413.0,0,125721.77,0,True,0.0,0.0,0.012121098793180927,0
2656.0,27.72745902,84,63,8,6,38.0,25.0,80,1247,15.0,0.03909016406948646,172,4.6,3.0,1073.0,4,4108.923506,105113,True,1073.0,4108.923506,0.0,0
4629.0,19.15900234,83,109,0,4,66.0,55.0,128,1450,14.0,0.0,236,4.5,5.0,0.0,0,0.0,0,True,0.0,0.0,0.0,1
1615.0,27.23901099,75,177,0,10,159.0,108.0,330,4498,32.0,0.0,702,4.6,5.0,0.0,0,0.0,0,False,0.0,0.0,0.0,0
1886.0,18.2431466,91,62,4,5,92.0,54.0,124,1433,30.0,0.0,255,4.5,5.0,0.0,0,0.0,0,True,0.0,0.0,0.0,0
5140.0,21.94850383,79,58,5,2,0.0,0.0,0,0,19.0,0.02143852090801705,0,0.0,0.0,5975.0,2,63646.297203,97354,True,596.0,2087.147203,0.009999826186456125,1
4167.0,19.74959742,141,123,16,2,53.0,34.0,81,972,9.0,0.0,163,4.5,6.0,0.0,0,0.0,0,True,0.0,0.0,0.0,1
2545.0,23.61344538,84,58,5,2,19.0,7.0,0,0,36.0,0.0,0,1.3,5.0,0.0,0,0.0,0,False,0.0,0.0,0.0,0
53.0,24.67027027,162,158,0,2,15.0,0.0,25,523,25.0,0.0,70,4.7,4.0,0.0,0,0.0,0,False,0.0,0.0,0.0,0
3192.0,19.7203482,87,60,7,11,45.0,32.0,97,1319,4.0,0.017388473429716687,215,4.6,5.0,10928.0,2,112958.816853,102783,True,619.0,1787.256853,0.012052667150486772,0
4363.0,24.94473684,81,108,0,7,112.0,88.0,217,2870,27.0,0.0,456,4.6,5.0,0.0,0,0.0,0,True,0.0,0.0,0.0,1
1757.0,17.07343857,126,221,12,9,100.0,60.0,159,2592,3.0,0.0,352,4.6,10.0,11303.0,0,118307.34,0,True,0.0,0.0,0.011841985070015021,1
1933.0,7.441441441,81,57,5,7,42.0,28.0,77,1181,21.0,0.0,163,4.6,9.0,6375.0,0,77040.81,0,True,0.0,0.0,0.010217988085505517,1
5197.0,18.11547344,93,61,11,7,39.0,32.0,71,1027,19.0,0.0,158,4.6,4.0,0.0,0,0.0,0,False,0.0,0.0,0.0,0
6418.0,17.43828892,81,108,0,6,72.0,54.0,139,1743,29.0,0.0,290,4.6,7.0,0.0,0,0.0,0,True,0.0,0.0,0.0,1
1369.0,34.77183967,70,127,11,9,0.0,0.0,0,0,42.0,0.0,0,0.0,0.0,0.0,0,0.0,0,False,0.0,0.0,0.0,0
1680.0,30.70580645,73,92,0,10,140.0,96.0,304,4177,43.0,0.0,604,4.6,9.0,0.0,0,0.0,0,True,0.0,0.0,0.0,0
3767.0,17.3204524,88,59,4,7,81.0,69.0,177,2286,23.0,0.026989224300793705,378,4.6,4.0,867.0,4,3648.646244,135188,True,867.0,3648.646244,0.0,1
2511.0,19.7122905,71,128,11,7,0.0,0.0,0,0,19.0,0.0,0,0.0,0.0,6375.0,0,77040.81,0,True,0.0,0.0,0.010217988085505517,1
4107.0,20.25090253,84,112,0,1,185.5,135.5,374,5093,13.0,0.0,766,4.6,8.0,3219.0,0,40244.28,0,False,0.0,0.0,0.01043443224601899,0
2823.0,16.07735192,129,209,8,10,105.0,80.0,219,2901,13.0,0.0,464,4.6,7.0,8049.0,0,96500.0,0,False,0.0,0.0,0.013017499566308176,1
3266.0,16.49781387,125,221,8,9,46.0,32.0,108,1830,39.0,0.027469668924627013,236,4.7,6.0,11556.0,2,121851.61403299999,129024,False,755.0,3544.274033,0.011841985070015021,1
2246.0,28.64454443,126,221,9,10,121.0,98.0,216,3176,3.0,0.030144581092935652,474,4.6,6.0,12197.0,4,129810.972859,135652,False,784.0,4089.202859,0.012121098793180927,0
1516.0,21.49774436,86,116,0,12,76.0,55.0,128,1437,17.0,0.03575816340582586,241,4.5,7.0,789.0,2,1802.068403,50395,True,789.0,1802.068403,0.0,0
2162.0,15.6455542,165,158,0,6,0.0,0.0,0,0,9.0,0.0,0,0.0,1.0,0.0,0,0.0,0,False,0.0,0.0,0.0,0
5406.0,25.16907675,92,184,12,5,55.0,47.0,148,1891,35.0,0.0,266,4.6,8.0,0.0,0,0.0,0,False,0.0,0.0,0.0,0
330.0,26.81762295,78,98,0,3,100.0,68.0,165,2355,15.0,0.009028570314466881,356,4.6,7.0,593.0,2,1542.052724,170796,True,593.0,1542.052724,0.0,0
6703.0,23.92688414,81,108,0,1,55.0,38.0,97,1248,24.0,0.0070387768728031146,205,4.6,2.0,1434.0,2,2348.917269,333710,True,1434.0,2348.917269,0.0,0
2052.0,15.51657941,87,60,14,4,80.0,55.0,138,1563,20.0,0.010899630258866137,278,4.5,1.0,6558.0,4,78039.96820619999,91668,False,409.0,999.1582062,0.010217988085505517,1
3545.0,20.15558425,113,209,13,11,72.0,63.0,141,1548,3.0,0.020608899644754857,279,4.5,1.0,6812.0,2,67395.17616999999,165800,False,1068.0,3416.97617,0.009701795595400388,1
6821.0,17.82640408,90,64,10,6,70.0,49.0,160,2296,6.0,0.0,348,4.6,5.0,0.0,0,0.0,0,False,0.0,0.0,0.0,1
1440.0,20.90566038,127,221,9,3,69.0,52.0,148,1934,14.0,0.0,284,4.6,3.0,0.0,0,0.0,0,True,0.0,0.0,0.0,0
133.0,21.28395062,87,55,6,8,0.0,0.0,26,0,33.0,0.0,35,3.6,3.0,7236.0,0,83014.05,0,False,0.0,0.0,0.011130543061140185,0
6378.0,21.28395062,73,89,0,1,84.0,60.0,142,1803,25.0,0.0,290,4.5,8.0,0.0,0,0.0,0,False,0.0,0.0,0.0,0
2561.0,22.91032028,94,59,8,1,38.0,26.0,66,831,4.0,0.0,119,4.6,1.0,4330.0,0,56344.76,0,False,0.0,0.0,0.010541854962766111,1
3288.0,8.719160105,86,65,9,7,0.0,0.0,0,0,19.0,0.0,0,0.0,0.0,0.0,0,0.0,0,True,0.0,0.0,0.0,1
1901.0,38.004656739999994,139,123,16,7,128.0,89.0,236,3379,18.0,0.0,484,4.6,6.0,0.0,0,0.0,0,True,0.0,0.0,0.0,0
2533.0,15.3640553,75,177,0,3,55.0,47.0,142,1869,10.0,0.010599199700552588,296,4.6,9.0,1471.0,2,3433.398759,323929,False,1471.0,3433.398759,0.0,0
2022.0,18.70594837,113,209,12,5,19.0,11.0,34,442,4.0,0.02094926502180973,68,4.6,3.0,968.0,2,3270.662103,156122,True,968.0,3270.662103,0.0,0
2714.0,20.36205016,113,209,13,1,26.0,27.0,61,516,18.0,0.0,109,4.4,0.0,0.0,0,0.0,0,False,0.0,0.0,0.0,0
3497.0,16.51383399,151,157,10,4,118.0,80.0,196,2327,8.0,0.03332742893233621,390,4.5,2.0,6857.0,4,80022.18181,89456,False,708.0,2981.37181,0.010217988085505517,1
1669.0,20.06157113,125,221,8,4,46.0,26.0,87,1552,21.0,0.0,201,4.7,8.0,0.0,0,0.0,0,False,0.0,0.0,0.0,0
6094.0,18.95208433,83,109,0,12,126.0,92.0,236,3050,3.0,0.04617279402166819,478,4.6,6.0,825.0,2,4598.487075,99592,True,825.0,4598.487075,0.0,1
4597.0,17.87937453,88,59,4,5,81.0,69.0,177,2286,25.0,0.020848855966777935,378,4.6,3.0,844.0,4,3428.990492,164468,True,844.0,3428.990492,0.0,1
6163.0,26.26629571,167,57,0,1,58.0,28.0,36,0,19.0,0.00908650121212666,35,2.3,0.0,1962.5,2,3032.265406,333710,True,1962.5,3032.265406,0.0,1
4126.0,9.71665465,126,221,6,2,99.0,70.0,212,2758,21.0,0.0,393,4.6,8.0,5379.0,0,61559.15,0,True,0.0,0.0,0.009999826186456125,1
4233.0,12.94904037,163,158,0,11,99.0,81.0,195,2641,26.0,0.0,388,4.6,5.0,5744.0,0,63978.2,0,False,0.0,0.0,0.009701795595400388,1
3462.0,10.41842311,126,221,6,5,124.0,85.0,261,3406,22.0,0.0,485,4.6,8.0,0.0,0,0.0,0,True,0.0,0.0,0.0,1
1852.0,31.51870079,84,151,6,8,88.0,61.0,140,2475,7.0,0.0,327,4.6,4.0,0.0,0,0.0,0,False,0.0,0.0,0.0,1
3456.0,23.66950596,84,63,9,3,27.0,16.0,48,953,23.0,0.0,142,4.7,8.0,0.0,0,0.0,0,False,0.0,0.0,0.0,0
3718.0,13.29299363,83,60,12,9,29.0,32.0,94,946,15.0,0.02266297944372123,155,4.6,2.0,11329.0,2,113835.162637,117530,False,750.0,2663.602637,0.012052667150486772,1
2217.0,8.542056075,81,57,5,5,30.0,23.0,52,684,31.0,0.0,99,4.6,7.0,0.0,0,0.0,0,True,0.0,0.0,0.0,1
3087.0,23.90051282,105,209,6,1,33.0,30.0,74,786,15.0,0.006928216368785282,153,4.5,3.0,881.0,2,1847.097125,266604,False,881.0,1847.097125,0.0,0
2974.0,22.59143223,126,221,8,10,185.5,135.5,374,5093,3.0,0.0,766,4.6,9.0,0.0,0,0.0,0,False,0.0,0.0,0.0,1
1001.0,32.43785851,163,158,0,5,136.0,96.0,270,3733,19.0,0.03181636028027744,570,4.6,4.0,616.0,2,4935.735603,155131,True,616.0,4935.735603,0.0,0
4618.0,26.63304721,75,164,0,9,34.0,28.0,80,657,27.0,0.023795793197065224,121,4.5,2.0,11267.0,2,113292.669414,89137,True,688.0,2121.109414,0.012052667150486772,1
2185.0,23.90778443,79,100,0,3,45.0,31.0,79,995,3.0,0.009297086017392635,149,4.6,1.0,1106.0,2,2673.776859,287592,False,1106.0,2673.776859,0.0,0
2187.0,29.21285418,82,105,0,9,57.0,39.0,114,1233,28.0,0.02495408008982036,229,4.5,4.0,540.0,5,1933.641758,77487,True,540.0,1933.641758,0.0,1
4007.0,12.28552279,75,95,0,12,156.0,116.0,315,4259,19.0,0.0,640,4.6,10.0,4330.0,0,56344.76,0,True,0.0,0.0,0.010541854962766111,1
4149.0,25.05350118,84,63,9,5,28.0,20.0,59,1243,26.0,0.014059681352459018,173,4.7,2.0,651.0,2,2140.670844,152255,False,651.0,2140.670844,0.0,1
2742.0,17.37057221,117,209,12,4,38.0,21.0,40,417,28.0,0.01176570713386687,65,4.4,5.0,5200.0,2,57335.6443234,84217,False,409.0,990.8843234,0.010541854962766111,1
4014.0,22.50577778,84,63,9,11,27.0,16.0,49,1113,29.0,0.016837280224728975,155,4.7,3.0,11178.0,2,114237.39300699999,182085,False,869.0,3065.833007,0.012052667150486772,1
582.0,30.97329773,110,209,9,2,103.0,59.0,150,1605,21.0,0.04298365343611409,269,4.5,6.0,6552.0,2,65038.633762,80948,True,1173.0,3479.483762,0.009999826186456125,0
293.0,16.996875,82,105,0,8,30.0,24.0,64,653,7.0,0.0103546970330216,115,4.5,0.0,7752.0,2,84014.976434,96663,True,516.0,1000.926434,0.011130543061140185,0
2825.0,28.90563476,126,221,7,9,94.0,57.0,149,2270,10.0,0.02023044114144444,319,4.6,3.0,496.0,2,1342.026774,66336,False,496.0,1342.026774,0.0,1
2886.0,13.16534954,163,158,0,10,154.0,116.0,300,3857,33.0,0.0,606,4.6,6.0,0.0,0,0.0,0,False,0.0,0.0,0.0,1
3009.0,12.45480714,119,209,11,2,71.0,60.0,138,1459,10.0,0.0,267,4.5,2.0,5379.0,0,61559.15,0,True,0.0,0.0,0.009999826186456125,1
2673.0,7.573419078,88,64,9,5,35.0,29.0,83,1087,6.0,0.0,176,4.6,6.0,0.0,0,0.0,0,True,0.0,0.0,0.0,0
3631.0,11.43443282,129,221,7,11,73.0,53.0,135,1499,10.0,0.0,257,4.5,1.0,5379.0,0,61559.15,0,False,0.0,0.0,0.009999826186456125,1
5731.0,18.17909605,89,141,6,1,99.0,72.0,194,3272,18.0,0.0102845762446764,453,4.6,5.0,5915.0,4,62517.8473438,93216,False,536.0,958.6973438,0.009999826186456125,1
4068.0,14.96732673,117,209,5,12,48.0,40.0,100,1305,22.0,0.0,183,4.6,0.0,0.0,0,0.0,0,True,0.0,0.0,0.0,1
2926.0,26.93061224,85,62,3,2,22.0,15.0,41,490,9.0,0.021185592882815494,59,4.6,3.0,6148.0,2,63881.557063,109621,True,769.0,2322.407063,0.009999826186456125,0
2332.0,10.76567657,82,59,13,9,0.0,0.0,0,0,3.0,0.0,0,0.0,0.0,11557.0,0,130779.05,0,True,0.0,0.0,0.011973061971253822,0
3216.0,23.8173913,81,104,0,8,89.0,69.0,183,2366,3.0,0.0,390,4.6,1.0,6375.0,0,77040.81,0,False,0.0,0.0,0.010217988085505517,0
3034.0,26.0832158,88,59,4,10,122.0,96.0,232,3004,23.0,0.01846323346446012,507,4.6,2.0,504.0,4,1361.109571,73719,True,504.0,1361.109571,0.0,0
3938.0,23.12525458,84,58,5,6,54.0,27.0,49,668,26.0,0.04132054635260635,117,4.4,3.0,931.0,4,5517.119349,133519,False,931.0,5517.119349,0.0,0
7324.5,28.32238606,173,158,0,1,29.0,25.0,59,0,20.0,0.016005913290242157,77,3.0,0.0,5441.5,4,45585.629329999996,333710,False,1962.5,5341.34933,0.01043443224601899,1
3619.0,29.34164777,154,186,9,6,25.0,21.0,44,0,15.0,0.023418132856641235,77,3.0,1.0,1305.0,4,5135.338936,219288,True,1305.0,5135.338936,0.0,1
4103.0,9.162182362,117,209,5,6,36.0,29.0,78,950,16.0,0.0,134,4.6,2.0,0.0,0,0.0,0,True,0.0,0.0,0.0,1
3304.0,18.71603774,121,209,10,7,104.0,74.0,199,2726,25.0,0.0,401,4.6,6.0,6375.0,0,77040.81,0,False,0.0,0.0,0.010217988085505517,1
3411.0,30.0443038,118,209,12,6,50.0,38.0,110,1629,6.0,0.0,230,4.6,4.0,0.0,0,0.0,0,True,0.0,0.0,0.0,0
2456.0,14.46845915,117,209,12,5,26.0,12.0,22,188,7.0,0.0,0,4.3,5.0,0.0,0,0.0,0,False,0.0,0.0,0.0,0
3860.0,15.30442035,75,131,10,6,84.0,45.0,111,1857,17.0,0.009324719379308384,287,4.6,0.0,891.0,2,983.4128799,105462,True,891.0,983.4128799,0.0,1
2559.0,11.79851669,126,149,9,5,118.0,74.0,201,3105,13.0,0.0,436,4.6,12.0,0.0,0,0.0,0,False,0.0,0.0,0.0,0
3715.0,24.47863248,77,98,0,12,32.0,19.0,64,605,22.0,0.026238540705206252,124,4.5,0.0,1017.0,4,5387.559563,205329,True,1017.0,5387.559563,0.0,1
4164.0,15.16625767,139,201,16,8,51.0,32.0,104,1825,3.0,0.0,252,4.7,2.0,9880.0,0,102695.19,0,False,0.0,0.0,0.012037634431919535,1
3342.0,13.69239311,129,221,7,12,73.0,53.0,135,1499,3.0,0.0,257,4.5,3.0,0.0,0,0.0,0,False,0.0,0.0,0.0,1
4397.0,15.25575448,92,196,14,8,100.0,72.0,185,2596,3.0,0.0131777941986168,383,4.6,2.0,6493.0,4,72249.81889,148929,True,681.0,1962.56889,0.009888423437479336,1
3118.0,23.28813559,67,125,11,9,35.0,14.0,30,0,29.0,0.019638191598851128,0,1.9,1.0,490.0,4,1312.773832,66847,True,490.0,1312.773832,0.0,1
1422.0,31.05496829,85,123,7,10,57.0,36.0,53,523,33.0,0.0,100,4.3,3.0,0.0,0,0.0,0,True,0.0,0.0,0.0,0
2979.0,15.55597015,114,209,10,10,40.0,22.0,49,853,25.0,0.0,120,4.6,2.0,9522.0,0,102695.19,0,True,0.0,0.0,0.012037634431919535,1
3487.0,23.19166667,121,209,10,4,93.0,66.0,179,2471,35.0,0.0,363,4.6,12.0,0.0,0,0.0,0,False,0.0,0.0,0.0,0
5767.0,16.78171429,87,57,4,1,10.0,0.0,0,0,20.0,0.016212058087459652,0,1.0,0.0,4453.0,4,42810.859552,158312,False,1234.0,2566.579552,0.01043443224601899,0
4409.0,26.02549247,95,123,16,7,97.0,72.0,180,2302,3.0,0.022610870700225157,361,4.6,2.0,659.0,2,2028.511654,89713,True,659.0,2028.511654,0.0,0
226.0,12.27100271,113,209,12,1,19.0,9.0,34,430,8.0,0.0,68,4.6,5.0,0.0,0,0.0,0,True,0.0,0.0,0.0,0
3048.0,12.33065327,86,65,9,4,0.0,0.0,0,0,19.0,0.0,0,0.0,0.0,0.0,0,0.0,0,True,0.0,0.0,0.0,0
2706.0,11.86445783,80,89,0,2,57.0,40.0,124,2022,31.0,0.0,289,4.7,13.0,0.0,0,0.0,0,True,0.0,0.0,0.0,0
773.0,10.71468144,81,57,5,6,30.0,23.0,52,684,22.0,0.0,99,4.6,5.0,0.0,0,0.0,0,True,0.0,0.0,0.0,1
2272.0,14.66469719,167,158,0,5,0.0,0.0,0,228,23.0,0.0,38,4.9,0.0,0.0,0,0.0,0,False,0.0,0.0,0.0,1
1679.55353,18.92009685,94,59,8,10,51.0,31.0,88,1242,37.0,0.0,177,4.6,6.0,0.0,0,0.0,0,False,0.0,0.0,0.0,0
893.0,20.09952607,118,209,14,12,59.0,32.0,70,970,25.0,0.0,128,4.5,0.0,0.0,0,0.0,0,False,0.0,0.0,0.0,0
3235.0,12.11702986,91,62,4,5,46.0,26.0,50,599,6.0,0.0,113,4.4,4.0,0.0,0,0.0,0,True,0.0,0.0,0.0,1
3744.0,18.47131148,125,221,7,10,0.0,0.0,0,0,30.0,0.033932094220801894,0,0.0,1.0,6972.0,2,79567.868785,74473,True,597.0,2527.058785,0.010217988085505517,1
5104.0,16.78072112,114,209,3,2,51.0,44.0,128,1812,3.0,0.0,271,4.6,5.0,0.0,0,0.0,0,True,0.0,0.0,0.0,1
1954.0,32.74205845,72,129,10,12,78.0,45.0,105,1243,21.0,0.025459341539298255,202,4.5,0.0,689.0,2,3183.206932,125030,True,689.0,3183.206932,0.0,0
3652.0,25.56882739,139,123,16,3,71.0,53.0,135,1836,10.0,0.008943325158595312,259,4.6,9.0,1357.0,4,2984.485982,333710,True,1357.0,2984.485982,0.0,1
2914.0,19.75216972,90,62,7,1,57.0,51.0,111,1028,3.0,0.007939298375758371,188,4.4,2.0,535.0,2,1451.248168,182792,True,535.0,1451.248168,0.0,1
2177.0,33.52142857,90,67,13,10,0.0,0.0,0,0,14.0,0.02032508875467472,0,0.0,1.0,6757.0,2,78057.125413,50002,True,382.0,1016.315413,0.010217988085505517,0
